video_url,author,text,time
https://www.youtube.com/watch?v=UJP8MMLcUBM,@salsa3896,0:04 barbar king low budget 😂😂😭,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ffarfatt,Yang baca semoga puasa kita diterima dan dosa kita diampuni di bulan Ramadhan ini yah aamiin.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@EKENGGAMING,0:03  new cosplay: barbarian king,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bimm99,Sekarang th 15 udh rilis bang windah,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@tremble9535,"0:04 
The BarBrando King 👑",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@beggio3275,Karna ini iklan😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@adiytgaming6278,Wkwkwk kocak bet dah lord yang satu ini🤣,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Alhafizhm25,Beda tuhan bos,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@alfitradsp2709, @Alhafizhm25  aowkoawo telorasin bro,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ajihozzy4063,Gw ga berhenti ngakak ajg,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@andreredaks3702,Noob gaes,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Allrafff,Gua like gk yh,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wibi291, @Allrafff   g ush,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wibi291,"Epictos mementos yang bener woi


Anda bukan legends",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Allrafff,Tau dia mah Cuma mau ngemis like doang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wibi291, @Allrafff   iya ngemis tross auto jadi pengemis jalanan :V,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Allrafff, @wibi291   Kamu Siapa 🤔😟,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wibi291, @Allrafff   siapa aja boleh 😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wibi291, @Allrafff   heh,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nightmaregaming7375,POWE ?,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@9d_a.angurahbagusdhananjay558,Awokawokawok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AZ-ov4uc,"Awas lu ntar didatengin buat kontrak killing wkwkwkwk

Plot twist:Brando kerja jadi Hitman di darkweb",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@feryferdinansyah5434,keren simis,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ardidwihartanto8513,IYA HODE,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@christoXD,Mamamu pasti bangga,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zihemo0435,0:03 brando windah manusia purba:v,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@danarath3157,0:04 Cosplay BDSM moment,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jeezcuy_,9.46 harus dibumi hanguskan😂😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@4qsa,0:11 👑 dan 🗡️,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@panduprasetya491,"Saran bang itu queen archer cocoknya di gabungin sama unicorn,karena unicorn skill nya bisa nambahin darah semacam healer",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jads7890,0:02 new character King Brandorian,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@masagt4327,Wkwkwk ngakak dah liat nya bang sangat menghibur,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Rivalpandagaming,"Telat 3 tahun:v
Gappa lah yg penting nonton 😅🗿",2 bulan yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@FOZY.,"Other : I have do farming to upgrade
Brando : topup",3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arfalll3841,10:09 eagle nya lagi di upgrade tapi malah di kasih freeze apel 🤣😭,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@amout6917,00:01 legend,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@derrysusanto5418,"Jadi pengen instal coc lagi ,",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@christyannp8217,"Player gratisan: ""Cape banget.. kayanya aku bakalan mentok di th 9 aja😞""
Brando: ""B3li g4K N1h guYs?!?""",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@FyLit,3:40 endorse momento,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zakyalwiansyah23,7:55 ngakak ajg akwowkw,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rafaelbenaya.t4203,New troops: Barbarian king with a katana,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@justnapple8385,Gregetan banget eagle artilery lagi ga aktif di freeze :),3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jasonnorris3859,00:03 The Real King Of Barbarian🔥🔥🔥,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@benarbosmuliyadi2295,Bang gw udah suscrabe yg penting abang semangat konten nya,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@wibunolep9972,Bang kamu orang pertama kali yang sudah menaikkan town hall 14 ibumu pasti bangga bang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@namamamamo1535,Bagus buat combo queen walk,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bosmeubel,Biasalah,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zokytapibukanjoki1996,😂😂😂😂😂😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rsrgaming2918,Wkwkwk kocak anjirr,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sedanagaming9246,Player Gratisan Habisin 7 Tahun kayak aku buat sampai th 12,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@regiazeek6724,Aku 3 THN baru th 12,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sedanagaming9246," @regiazeek6724  Alasan aku sampai 7 tahun baru sampai th 12 karena aku ingin semuanya max tidak prematur dan banyak hari yg bolong, sampai karena coc update jadi ga bisa di update dah coba unninstal dan instal lagi ga bisa dan berhenti main coc sampai ada hp baru lanjut main coc tapi sedikit prematur dan urus desa malam",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@christyannp8217," @sedanagaming9246  sama ngab.. gw kalo mau up TH semuanya harus gw max in dulu.. biar ga jadi beban di TH"" seterusnya..",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sedanagaming9246," @christyannp8217  walau jadi beban yg penting udah buka semua paleton, spell, hero, pet",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@UmarNurSyarifudin," @sedanagaming9246  lebay bet lu ah, Gua 1-2 tahun skrng udah th 11, baru baik th 11 kurang lebih 3-4 bulan, dan itu baru wall nya masih mentok Lvl th 10",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@UmarNurSyarifudin," Yogi Iswara  gua 1-2 THN kgk prematur ngab, just info",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@alfrendydampi2134," @sedanagaming9246  gua sih 8 tahun main coc tapi masih mentok th 11 soalnya sering uninstall juga,hp nya ngk mampu nampung banyak data",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@xzbass6181,"Stuck di th8, tapi semua berubah aku pake mod:)",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@christyannp8217, @xzbass6181  woi lah.. ppnya🗿,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@xzbass6181, @christyannp8217  🗿,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sedanagaming9246, @UmarNurSyarifudin  Walau pun begitu aku sudah buka semua spell dan beberapa hari lagi semua paleton bakalan udah terbuka semua,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@taufikriadi5433,Gua aja 3 bulan baru naik th 10,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@christyannp8217, @taufikriadi5433  Hoax Hoax Hoax,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@xzbass6181, @taufikriadi5433  boong,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@taufikriadi5433,Betulan,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sedanagaming9246,"Yg bikin lama naik Th itu bikin Th jadi Max, Urus Akun ke dua dan seterusnya, Ga punya uang buat beli gold pass biar cepet",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nekochan495,Endrosetod momentod,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@satriaalfarizki2101,Awokaowk.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ainulfathoni8996,Iyaa ngakak😅,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Dniell.E, @jangankepo7939  g tau joke?,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@accelerator3302," @jangankepo7939  sok tau ,bang windah yg pertama",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jangankepo7939, @Ammarnafiz12345  bkent yg prtama,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@whoossparii, @Dniell.E  dia komen apaan,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Kurniawann11,New cosplay unlocked: barbarian king low budget,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Chunchunmaru-k7m,Perasaan baru kemaren dah ternyata udah 3tahun yang lalu,3 bulan yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@omayyadventure4424,gw yg th 11 max sedih liat base nya wkwk tetap semangat bang bikin konten nya 😁,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammadnabilalrasyd8352,16:21 epictos moments🗿,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@akujelekakudiam9921,5:18 sama kyk live😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ikbalmaulana2974,Grafik coc dulu sama sekarang kerenan grafik yg dulu,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dimialfa3477,Saya selalu mendukung bang winda semoga sukses terus bang 🙏🙌,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Pakun-z5s,"10:04 kocak,, itu eagle mati lagi di up,,terus²san di freeze🤦
Brando oh Brando🤣",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@pikamonpikacu7523,"Perlu dibenahi base nya banyak yg perlu di upgrade banget 😅 terlalu napsu ke th 14 itu , tapi base pertahanan seperti th 10 beda ada ketapel  :V  mungkin terlalu bosan main th bawah yak wkwkwk biar kekinian th 14 meski prematur .
Gpp penting aktif & semangat menghibur 👍",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Icaan10,10:20 Saking takutnya sama eagle sampe di freeze pas lagi di up😂,7 bulan yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fairuzfx3,Love you bang windah♥,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mrcharger9020,12:30 popol Kupa versi big,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Calon_Penghuni_Kubur,Testingnya di tempat goblin level 1 bro. Biar kelihatan nuerangnya.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@amonic1861,Windah Basudara akting sopan: coba saja aku tidak mengamuk dan tomlol saat itu,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@iyong07,salfok sm altileryy lg offf di upgrade tp di frezzeee wkwkwkwkwkwkwkwkwkwkwkwk,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Legal_legal963,"Saran bang, itu artlry elang klo atasnya bolong artinya gak aktif, jdi gk usah di frezee",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muklistriamri7075,Anjr itu Alteri Lang itu lagi update tu wkwk kenapa di beku trus wkwk Winda Winda,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ikiinoobs5356,Kok ngakak ya aowkowk eagle di upgrade di freze 🤣,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@aditditdit91,"Bang Brando, teng teng tenggggg, TH 15 Available Now!!! Gs bg windah",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@a.n.d9884,0:09 gg barbarian.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@riskidwi8692,masih th 11 max sama juga bang wkwmw,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@arrizalrafi7354,Anj😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Jidan2132,Buset,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@JoeXCR7,Mantap,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@sepaynaz1010,"Nabil
Assalamu'alaikum maaf ganggu
kak liat deh game gw. Kalo kurang toxic dan barbar kasih saran thanks!!!!!",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@NikeOly,loo,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rizkyakbar7670,Loo nembus njirr,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Viewer2522,Et tidak bisa,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@plastik5346,s e s a t,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@williamcehristohper232,v,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@plushieinkajiuparadise3724,"Efek ngeri sama damage eagle sampai tdk melihat lg ada tukang bangun,main pencet stok frezze sampai hbs 🤭🤣",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@yasoer1303,"Klo gw sih sekaeang masih th 6, teus bakal gw prematur in sampe th 9 klo gak 10.

Jadi kedepannya cuma tinggal upgrade bangunannya doang",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@xccoil8635," @yasoer1303  mending jangan bang, th 9 bakal cape karna upgrade nya berhari hari wkwkwk",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@feriprayogi888,wkwk baru nonton lu 7 bulan lalu pdhl,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Chotabeemexe,teori buang spell dengan gaya,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@suaranetizen7234,kacau😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Hemass_he,Iyaaa😭,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bennymanalu1476,Kurang minum aqua 🤣,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AsepWibuu,Menit brp,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ikiinoobs5356, @AsepWibuu  10:00,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Agungsetiawan-wf1qk,asli parah 😭😭😭si eagle berkata aku lagi di up bang...gak akftif bang 😭😭bilek eagle nya 😭😭,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ikiinoobs5356, @Agungsetiawan-wf1qk  awokwok,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@egadimensi2950,Hahaaa lucu,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@yogiwalter9190,Semoga Game Play Johnson gw bisa Menginspirasi & Memotivasi kalian 💪 Thanks  .,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Suyuf, @AsepWibuu  10:02,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@cahnoob7140,LOL,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hypernova-brawlstars4577,Booknya dan Runenya diguna boros banget😭😭😭,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@riantv3212,Ini bah bukan pro player cuma main sekedar buat konten agar dpt adsen jadi harup maklum klau sedikit geblek awowokk,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hypernova-brawlstars4577, @riantv3212  sultan mah gak ada pengalaman beli gems aja gimana bisa cari tahu arti pegalaman aowkwkwkwk,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@seiy4ns, @riantv3212  jadi dia pro player game apa ya?,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@riantv3212," @seiy4ns  loe salah tanyak org boss. Klau mau tau loe liat sendiri aja semua konten die, dia jago main game apa, dia kn bnyak game yg dia mainkan, klau loe tnya gue yah gue gak tau karna gak update soal dia",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rebahantv9753,Bang lu kalo prematur minimal tembok nya aja...untuk pertahanan lu up sekuat nya supaya lu gak kalah kalau di serang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@yohanesvalentino9139,"GG Geming , arteleri elang lagi di up lawan gk aktiv malah dituanggin freze sungguh hebat🗿,menit 9.44",3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@015_Ichigo,"Kwkwk nyerang kok gitu🤣
Artileri elang lagi kontruksi di kasih mantar pembeku🤣🤣🤣",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@solihanafriyanto2055,0:30 cosplay barbrando king,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@mohilhamrosidin2014,"Saran nih bang, kalo th tinggi semuanya ga max sering di jebol ama lawan sampe 3 bintang jadi saran nya mending yang lain di max dulu biar ga di anggap prematur apa lgi pasukannya jg harus max heheh soalnya pengalaman dari jaman smp sekarang baru th 11 padahal udh 8 tahun karena mainnya mood2an tpi th 11 udh mau max semua",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@meldianrizkydwisaputra9650,The real SULTAN CLASH OF CLANS🔥🔥,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bocahgaming7616,coc itu butuh kesabaran.. sy 7tahun main tanpa pernah ngerasain top up seperak pun cuma modal sering ngeloot hampir max sekarang.,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@elijunaida3293,Bang mending upgrade bangunan sama troops kalo upgrade the terus gampang diserang desa nya...semoga dibaca saran gw,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@SansAJA98,Klo TH 15 Rilis Next Cosplay Archer Queen :v,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Rizzky69,15:46 epic CosplayTod,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Misrofart,10:10 anjirr.. eagle artilerynya di frezee pdahal lgi di up,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rizkyjuniansyah2222,Windah pernah berkata:tingkatkan cepatkan bayar,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@gissargissar9762,00:00 BRANDO KING BARBARIAN KWKWKW,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@WibuuuHengker,"Next Cosplay Pakde
Edit:makasih like dari gw sendiri😃",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@maulanagambut3330,"Ngeri ,,,,keren konten lu bang...",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@jafrielxd5296,Game Aku Dulu Pas 2015 -  2020 Bang Brando 😁❤,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@unggulpandjaitan3198,0:20 epic moment,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bogengoflegend512,Bujet habis jutaan gg bang Winda rela ngabisin duit segitu,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@iwayanukikasmirantika4339,Up th def nya jd cupu 😂 And ngapaen freeze eagle artillery yg di up bang 😂 tp semangat terus ngontennya 🔥🔥🔥,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nasrudinhidayat145,"Untuk adik adik di rumah jangan tiru adegan diatas ya!! Adegan diatas hanya boleh dilakukan oleh siska kohl/rafatar sederajat. 

Terimakasih",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@AdityaBagusPangestu_Channel,Heran gua juga,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@muhammadagims653,🤣🤣🤣,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@febrianafiza6313,Knpa Dy seperti itu wkwkwk,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@romado3345,Bukan hanya sekali😅,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Random-ic8bv,Kurang nutrisi 😂😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zenmynameis3845,"Asli, ngkak gw bro🤣🤣🤣😭",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@chandra6285,9:44,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@DapidCommunity,Aneh aali,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@irfannasir8136,Ini cuma konten bang.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@pratamaofficial7684,Lu lagi lu lagi.😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dappsurvvj8716,🗿🗿🗿,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ffl3nz267,5:45 epik,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@reza_altaf4012,"SELESAIKAN SEKARANG! 
sumpah terngiang ngiyang",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bbworkout1857,"Ngakak eagle artileri di upgrade malah d spell beku😂😂😂
Kocak Lu bg",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@faridaharharah5892,0:22 intro legend,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@frlchannel3476,12:15 Kocak Sii,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Cescho,new achievement unlocked: BarBarian King,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@lynne4966,King barbarian low budget 😂 00:01,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ragilpratama1344,Bang win udh ada th 15!!!! Cefatt main lagiiii,2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Res7u,New troops unlocked : Barbrando king,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@khoerudin0996,"King Barbar   = ❌
King Windah = ✔",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@kevinlim8477,"10:14
Bang itu bangunan elangnya udh non aktif, jadi anda sia2 in freezenya",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@nurmuhlisabasriputri5012,"Video anda menyadarkan bahwa dengan uang kita tidak dapat memenangkan segalanya.. game ini sangat mengajarkan kesabaran,,",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@kukuhsyahputra1814,10:45 itu ngga toxix ya😂,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@thinkabouthydra,Kapan main COC lagi bang Brando atau gamenya sudah TAMAT.,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@zynnn1196,"Intro Old Is Back
"" HELLO PEOPLE GAME LOVERS """,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@rexxxx9651,Intro GG teori jadi barbarian,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ellawati6040,0:00 Barbarian king Skin Update,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@markgolan8906,"Sebenarnya mending abang upgrade semua bangunan sampai mentok baru upgrade TH, dan jangan lupa untuk mengupgrade hero dan troops.",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@RhymeSoulOne,Windah the king of premature,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ryandmanroe6515,"main lagi lah bang, gas gas gas gaskeun wkkwkwk",2 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@tanimakmur346,Harusnya inferno,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@Talect.,Uda tamat tapi cuman goblin doang,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@moka0367,watashi kininarimas :vD,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@hotaroff8911,P,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@JustAqeellx,Orang pertama dilope,3 tahun yang lalu (diedit)
https://www.youtube.com/watch?v=UJP8MMLcUBM,@ellawati6040,Faster bro,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@fakhriemka2648,Aku juga pengen skin,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dheatsgaming3252,Iya Ngab,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dheatsgaming3252,Namanya Juga Gak Ngerti :v,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@dezkagaming5772,"Bukan nga ngerti ngab ,, dia cuma riview dan buat content th 14",3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@bryanjeremy1147,Masih banyak bro malahan lebih parah,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@iqbalfirdaus3241, @bryanjeremy1147  ada yang th 13 level 1 semua,3 tahun yang lalu
https://www.youtube.com/watch?v=UJP8MMLcUBM,@grens6360,Opening legend🥵,3 tahun yang lalu
